Time Elapsed (ms), Accel X (m/s^2), Accel Y (m/s^2), Accel Z (m/s^2), Mag X (uT), Mag Y (uT), Mag Z (uT), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s)
11227,0.03,8.24,4.66,-33.00,-2.28,-18.53,0.04,-0.08,-0.01

11234,0.00,8.13,4.78,-33.03,-1.46,-18.62,0.04,-0.08,-0.01

11240,0.04,8.14,4.64,-33.21,-1.84,-18.68,0.05,-0.08,-0.01

11247,0.03,8.23,4.74,-33.27,-1.81,-18.74,0.04,-0.08,-0.01

11254,0.06,8.20,4.74,-33.00,-2.08,-18.24,0.05,-0.08,-0.01

11266,0.09,8.18,4.68,-33.00,-1.58,-19.00,0.05,-0.08,-0.01

11273,0.04,8.28,4.71,-32.89,-1.58,-19.18,0.05,-0.09,-0.01

11280,0.04,8.26,4.62,-33.18,-1.46,-18.62,0.04,-0.08,-0.01

11287,0.06,8.20,4.70,-33.12,-1.61,-18.71,0.04,-0.08,-0.01

11294,0.04,8.19,4.74,-32.74,-1.05,-18.33,0.05,-0.08,-0.01

11313,0.04,8.15,4.74,-33.00,-1.17,-18.36,0.05,-0.08,-0.01

11325,0.04,8.24,4.69,-32.53,-2.10,-18.44,0.05,-0.08,-0.01

11332,0.04,8.23,4.65,-32.45,-1.70,-18.68,0.05,-0.08,-0.01

11339,0.04,8.14,4.63,-32.62,-0.99,-18.33,0.05,-0.08,-0.01

11349,0.07,8.17,4.68,-33.12,-1.75,-18.94,0.04,-0.08,-0.02

11356,0.04,8.28,4.69,-32.71,-1.64,-18.68,0.05,-0.08,-0.01

11363,0.09,8.21,4.69,-33.21,-1.34,-19.23,0.04,-0.08,-0.01

11370,0.06,8.25,4.71,-33.21,-1.17,-18.47,0.05,-0.08,-0.02

11377,0.07,8.17,4.67,-33.21,-1.14,-19.09,0.04,-0.08,-0.01

11384,0.02,8.24,4.64,-33.15,-1.81,-18.53,0.05,-0.08,-0.01

11392,0.03,8.34,4.72,-33.24,-1.58,-18.47,0.05,-0.08,-0.01

11399,0.01,8.27,4.67,-33.53,-1.81,-18.39,0.04,-0.08,-0.01

11406,0.04,8.18,4.67,-32.94,-1.64,-18.21,0.05,-0.08,-0.01

11417,0.06,8.27,4.67,-33.00,-1.87,-18.04,0.04,-0.08,-0.01

11424,0.03,8.23,4.64,-32.51,-1.67,-18.04,0.05,-0.08,-0.02

11443,0.02,8.20,4.67,-33.29,-1.32,-18.47,0.05,-0.08,-0.01

11455,0.03,8.24,4.77,-33.09,-1.52,-18.06,0.05,-0.08,-0.01

11462,0.07,8.27,4.74,-33.27,-1.78,-18.88,0.05,-0.08,-0.01

11469,0.04,8.29,4.66,-33.53,-1.32,-18.62,0.05,-0.08,-0.01

11477,0.05,8.19,4.67,-33.65,-2.43,-18.77,0.05,-0.08,-0.01

11484,0.05,8.18,4.71,-33.29,-2.19,-18.30,0.05,-0.08,-0.01

11494,0.04,8.23,4.67,-32.89,-1.70,-18.77,0.05,-0.08,-0.01

11501,0.06,8.18,4.68,-33.15,-1.93,-18.80,0.05,-0.08,-0.01

11508,0.04,8.18,4.65,-32.65,-1.84,-18.47,0.05,-0.08,-0.01

11514,0.01,8.30,4.64,-32.89,-1.93,-18.15,0.04,-0.08,-0.01

11522,0.08,8.17,4.66,-32.51,-1.67,-18.65,0.05,-0.08,-0.01

11529,0.04,8.21,4.64,-32.74,-1.81,-19.23,0.04,-0.08,-0.01

11536,0.02,8.26,4.69,-32.62,-1.90,-19.12,0.04,-0.08,-0.01

11543,0.09,8.18,4.69,-33.15,-1.67,-18.53,0.05,-0.08,-0.01

11550,0.03,8.11,4.66,-33.12,-1.90,-18.15,0.05,-0.08,-0.02

11573,0.01,8.17,4.72,-32.83,-1.96,-17.95,0.05,-0.08,-0.01

11582,0.06,8.29,4.69,-33.15,-2.31,-18.65,0.05,-0.08,-0.01

11589,0.05,8.18,4.69,-33.50,-1.75,-18.15,0.04,-0.08,-0.01

11596,0.05,8.26,4.64,-33.21,-1.78,-18.85,0.05,-0.08,-0.01

11604,0.09,8.20,4.64,-33.44,-1.20,-18.74,0.05,-0.08,-0.01

11611,0.02,8.23,4.68,-33.18,-1.78,-18.30,0.05,-0.08,-0.01

11618,0.05,8.23,4.66,-33.44,-1.96,-18.12,0.05,-0.08,-0.01

11624,0.07,8.23,4.67,-33.00,-1.58,-18.65,0.05,-0.08,-0.01

11635,0.10,8.24,4.68,-33.06,-2.43,-18.97,0.04,-0.08,-0.01

11641,0.04,8.17,4.69,-32.56,-1.99,-18.33,0.04,-0.08,-0.01

11649,0.01,8.27,4.68,-32.68,-1.72,-18.42,0.05,-0.08,-0.01

11656,0.05,8.20,4.67,-33.32,-1.64,-18.82,0.04,-0.08,-0.01

11663,0.05,8.26,4.72,-33.32,-1.40,-19.76,0.05,-0.08,-0.01

11670,0.06,8.18,4.67,-33.35,-2.10,-19.35,0.04,-0.09,-0.01

11677,-0.01,8.20,4.63,-33.21,-1.93,-18.82,0.05,-0.08,-0.01

11697,0.13,8.27,4.74,-33.59,-1.72,-19.20,0.05,-0.08,-0.01

11706,0.04,8.23,4.64,-33.29,-1.99,-18.88,0.05,-0.08,-0.01

11716,0.04,8.20,4.72,-33.03,-1.90,-18.82,0.04,-0.08,-0.01

11723,0.04,8.20,4.69,-33.18,-1.37,-19.03,0.05,-0.08,-0.01

11730,0.03,8.23,4.73,-32.94,-1.52,-18.80,0.04,-0.08,-0.01

11738,0.06,8.25,4.67,-33.24,-1.58,-18.50,0.04,-0.08,-0.01

11745,0.04,8.28,4.64,-32.91,-1.64,-18.77,0.04,-0.08,-0.01

11752,0.03,8.23,4.71,-32.71,-1.70,-18.82,0.04,-0.08,-0.01

11759,0.04,8.26,4.73,-33.47,-1.29,-19.00,0.04,-0.08,-0.01

11766,0.06,8.30,4.67,-33.32,-1.40,-19.32,0.05,-0.08,-0.01

11778,0.04,8.16,4.77,-33.24,-1.52,-19.18,0.05,-0.08,-0.01

11785,0.05,8.25,4.68,-33.38,-1.52,-19.47,0.05,-0.08,-0.01

11792,0.04,8.31,4.67,-33.03,-1.26,-18.97,0.04,-0.08,-0.01

11799,0.01,8.15,4.70,-32.91,-2.05,-19.53,0.04,-0.08,-0.01

11806,0.05,8.26,4.74,-33.00,-2.19,-19.00,0.05,-0.08,-0.01

11824,0.01,8.21,4.71,-32.97,-1.64,-19.12,0.05,-0.08,-0.01

11837,0.06,8.19,4.77,-33.29,-1.93,-18.71,0.04,-0.08,-0.01

11843,0.01,8.20,4.69,-33.38,-1.78,-18.12,0.05,-0.08,-0.01

11850,0.03,8.31,4.71,-32.94,-1.61,-18.74,0.05,-0.08,-0.01

11861,0.03,8.19,4.66,-33.53,-2.05,-19.00,0.05,-0.08,-0.01

11868,0.04,8.13,4.64,-33.56,-2.25,-19.09,0.05,-0.08,-0.01

11875,0.04,8.20,4.71,-32.86,-1.34,-18.39,0.04,-0.08,-0.01

11882,0.03,8.21,4.69,-32.97,-1.67,-18.91,0.05,-0.08,-0.01

11889,0.04,8.26,4.71,-32.62,-1.46,-18.94,0.04,-0.08,-0.01

11896,0.06,8.24,4.66,-32.86,-1.11,-18.50,0.04,-0.08,-0.01

11904,0.03,8.18,4.72,-33.24,-1.70,-18.47,0.04,-0.08,-0.01

11911,0.06,8.18,4.62,-33.38,-1.34,-18.91,0.05,-0.08,-0.01

11922,0.04,8.23,4.60,-33.53,-1.55,-19.06,0.04,-0.08,-0.01

11929,0.06,8.25,4.60,-33.53,-1.78,-19.56,0.05,-0.08,-0.01

11936,0.01,8.18,4.68,-33.03,-1.93,-18.91,0.05,-0.08,-0.01

11955,0.06,8.22,4.70,-33.29,-1.72,-19.94,0.04,-0.08,-0.01

11967,0.02,8.18,4.73,-33.09,-2.25,-18.77,0.04,-0.08,-0.01

11974,0.03,8.15,4.67,-32.91,-1.90,-18.39,0.04,-0.08,-0.01

11981,0.04,8.33,4.70,-33.21,-1.49,-19.09,0.05,-0.08,-0.01

11988,0.04,8.38,4.77,-33.24,-1.32,-18.62,0.06,-0.09,-0.01

11995,0.07,8.19,4.77,-32.71,-2.02,-18.77,0.05,-0.08,-0.01

12006,0.09,8.14,4.61,-32.59,-2.08,-18.59,0.04,-0.08,-0.01

12012,0.10,8.18,4.68,-32.71,-1.87,-18.59,0.05,-0.08,-0.01

12019,0.08,8.13,4.77,-32.80,-1.81,-18.71,0.06,-0.08,-0.01

12026,0.04,8.22,4.80,-32.71,-2.02,-18.15,0.05,-0.09,-0.01

12034,0.01,8.26,4.77,-32.77,-2.51,-18.47,0.03,-0.08,-0.01

12041,0.05,8.15,4.67,-32.68,-2.02,-18.91,0.04,-0.08,-0.01

12048,0.05,8.19,4.55,-32.77,-1.75,-19.35,0.05,-0.08,-0.01

12055,0.11,8.26,4.64,-32.89,-2.02,-19.85,0.06,-0.08,-0.01

12066,0.08,8.13,4.69,-33.44,-2.25,-18.74,0.04,-0.08,-0.01

12085,0.00,8.25,4.69,-33.29,-2.19,-19.38,0.05,-0.08,-0.02

12097,0.07,8.19,4.69,-32.97,-2.54,-19.03,0.04,-0.08,-0.01

12104,0.10,8.30,4.68,-32.59,-2.28,-18.62,0.04,-0.08,-0.01

12111,0.04,8.25,4.65,-32.97,-2.28,-19.06,0.05,-0.07,-0.01

12119,0.04,8.10,4.72,-33.41,-2.10,-19.06,0.05,-0.08,-0.01

12126,0.02,8.22,4.69,-32.74,-2.48,-18.97,0.05,-0.08,-0.01

12133,0.01,8.26,4.67,-32.74,-2.51,-18.62,0.04,-0.08,-0.02

12140,0.11,8.24,4.69,-32.65,-1.93,-18.94,0.05,-0.08,-0.02

12150,0.10,8.23,4.67,-32.94,-2.37,-18.85,0.05,-0.08,-0.01

12158,0.07,8.28,4.69,-32.68,-2.25,-18.91,0.04,-0.08,-0.01

12165,0.04,8.21,4.69,-32.91,-2.60,-18.74,0.04,-0.08,-0.01

12172,0.09,8.21,4.72,-32.71,-2.34,-18.97,0.05,-0.08,-0.01

12179,0.05,8.15,4.67,-32.53,-2.10,-19.26,0.04,-0.08,-0.01

12185,0.02,8.20,4.62,-32.59,-2.16,-18.91,0.04,-0.08,-0.01

12192,0.02,8.18,4.76,-32.53,-2.08,-18.74,0.05,-0.08,-0.01

12211,0.03,8.28,4.62,-32.56,-2.08,-19.06,0.04,-0.08,-0.01

12227,0.02,8.26,4.73,-32.77,-1.72,-18.74,0.04,-0.08,-0.01

12234,0.04,8.28,4.67,-32.68,-1.90,-18.94,0.05,-0.08,-0.01

12241,0.14,8.26,4.69,-32.94,-1.75,-19.29,0.05,-0.08,-0.01

12249,0.16,8.25,4.69,-32.83,-1.84,-19.47,0.04,-0.08,-0.01

12255,0.07,8.39,4.63,-32.94,-2.31,-18.94,0.05,-0.08,-0.01

12262,0.02,8.34,4.58,-32.68,-1.75,-18.65,0.05,-0.08,-0.01

12269,0.01,8.24,4.67,-33.00,-1.93,-19.00,0.05,-0.08,-0.01

12276,0.03,8.24,4.74,-33.12,-1.90,-18.74,0.04,-0.08,-0.01

12283,-0.03,8.20,4.70,-33.27,-2.16,-18.68,0.04,-0.08,-0.01

12295,0.05,8.18,4.68,-32.89,-1.81,-18.65,0.05,-0.08,-0.01

12302,0.09,8.16,4.66,-33.15,-1.58,-18.85,0.05,-0.08,-0.01

12309,0.04,8.23,4.67,-32.94,-1.87,-18.74,0.05,-0.08,-0.02

12316,0.05,8.21,4.69,-33.00,-2.13,-19.03,0.05,-0.08,-0.01

12323,0.04,8.18,4.69,-33.09,-1.96,-18.42,0.05,-0.08,-0.01

12342,0.12,8.26,4.72,-32.62,-1.43,-18.77,0.04,-0.08,-0.01

12354,0.04,8.26,4.70,-33.03,-1.49,-19.00,0.05,-0.08,-0.01

12361,0.06,8.27,4.70,-33.27,-1.67,-18.39,0.05,-0.08,-0.01

12372,0.04,8.18,4.66,-33.35,-1.70,-19.20,0.04,-0.08,-0.01

12379,0.03,8.23,4.77,-33.29,-1.55,-19.32,0.05,-0.08,-0.01

12386,0.06,8.21,4.73,-32.65,-1.32,-18.91,0.04,-0.08,-0.01

12393,0.04,8.15,4.69,-32.94,-1.29,-18.82,0.04,-0.08,-0.01

12400,0.12,8.20,4.73,-32.77,-1.70,-18.39,0.03,-0.08,-0.01

12407,0.08,8.24,4.65,-33.41,-1.46,-18.80,0.04,-0.08,-0.01

12415,0.05,8.14,4.66,-33.35,-1.70,-18.91,0.04,-0.08,-0.01

12421,0.05,8.26,4.67,-32.91,-1.84,-18.56,0.04,-0.08,-0.01

12428,0.04,8.29,4.76,-33.32,-2.25,-19.23,0.04,-0.08,-0.01

12439,0.05,8.17,4.67,-33.47,-1.90,-19.41,0.05,-0.08,-0.01

12446,0.07,8.17,4.63,-33.27,-2.02,-19.20,0.05,-0.08,-0.01

12453,0.04,8.23,4.60,-32.74,-2.25,-19.00,0.05,-0.08,-0.01

12472,0.06,8.18,4.70,-32.97,-1.93,-19.00,0.05,-0.08,-0.01

12484,0.04,8.24,4.74,-33.29,-2.16,-18.36,0.05,-0.08,-0.01

12491,0.04,8.15,4.73,-33.12,-2.16,-19.23,0.05,-0.08,-0.01

12498,0.06,8.22,4.85,-33.03,-2.02,-19.06,0.04,-0.08,-0.01

12506,0.04,8.23,4.72,-33.18,-2.43,-19.56,0.05,-0.08,-0.01

12513,0.05,8.20,4.72,-33.50,-2.37,-19.29,0.05,-0.08,-0.01

12523,-0.01,8.17,4.64,-32.62,-2.37,-19.29,0.04,-0.08,-0.01

12530,0.02,8.23,4.66,-32.07,-2.48,-18.91,0.04,-0.08,-0.01

12537,0.05,8.26,4.75,-32.77,-1.75,-19.09,0.04,-0.08,-0.01

12544,0.03,8.24,4.71,-32.97,-1.99,-19.38,0.04,-0.08,-0.01

12551,0.04,8.28,4.75,-32.62,-2.25,-18.82,0.04,-0.08,-0.01

12558,0.04,8.18,4.72,-32.65,-2.02,-19.23,0.04,-0.08,-0.01

12565,0.04,8.16,4.65,-32.83,-2.10,-18.71,0.03,-0.08,-0.01

12572,0.02,8.23,4.67,-32.65,-1.84,-19.29,0.04,-0.08,-0.01

12583,0.01,8.19,4.74,-32.62,-2.66,-18.50,0.05,-0.08,-0.01

12602,0.04,8.20,4.67,-32.74,-2.13,-19.18,0.06,-0.08,-0.01

12614,0.04,8.23,4.70,-32.56,-1.93,-18.77,0.05,-0.08,-0.01

12621,0.06,8.18,4.69,-32.56,-1.84,-18.85,0.05,-0.08,-0.01

12629,0.05,8.17,4.69,-32.91,-1.78,-19.44,0.05,-0.08,-0.01

12636,0.02,8.28,4.74,-32.77,-2.37,-19.82,0.05,-0.08,-0.01

12643,0.04,8.14,4.71,-32.83,-2.16,-19.09,0.04,-0.08,-0.01

12650,0.08,8.27,4.73,-32.48,-2.25,-19.03,0.04,-0.08,-0.01

12657,0.04,8.18,4.70,-32.68,-1.96,-19.00,0.04,-0.08,-0.01

12667,0.14,8.20,4.70,-33.00,-2.13,-19.09,0.04,-0.08,-0.01

12675,0.01,8.23,4.70,-32.77,-2.08,-19.12,0.05,-0.09,-0.01

12682,0.04,8.15,4.71,-33.12,-2.25,-18.65,0.05,-0.08,-0.01

12689,0.02,8.22,4.72,-33.41,-1.99,-18.85,0.04,-0.08,-0.01

12696,0.04,8.18,4.69,-33.15,-1.99,-19.26,0.04,-0.08,-0.01

12703,0.08,8.15,4.62,-33.73,-2.05,-19.64,0.04,-0.08,-0.01

12710,0.03,8.17,4.66,-33.76,-2.08,-18.68,0.04,-0.08,-0.01

12729,0.04,8.27,4.78,-33.00,-2.10,-18.39,0.05,-0.08,-0.01

12744,0.03,8.20,4.75,-32.89,-2.02,-19.03,0.05,-0.09,-0.01

12751,0.04,8.18,4.67,-33.09,-2.08,-18.39,0.05,-0.08,-0.01

12759,0.02,8.26,4.72,-33.00,-2.10,-18.27,0.05,-0.08,-0.01

12766,0.05,8.27,4.69,-32.74,-2.05,-18.71,0.05,-0.08,-0.01

12773,0.03,8.15,4.81,-32.74,-1.87,-18.82,0.05,-0.08,-0.01

12780,0.02,8.23,4.74,-32.62,-2.34,-18.62,0.04,-0.08,-0.01

12787,0.04,8.23,4.74,-32.71,-1.84,-18.94,0.05,-0.08,-0.01

12793,0.04,8.11,4.83,-33.18,-2.10,-19.56,0.05,-0.08,-0.01

12801,0.05,8.26,4.75,-33.12,-2.16,-19.18,0.05,-0.08,-0.01

12812,0.04,8.26,4.69,-32.83,-2.60,-18.36,0.05,-0.08,-0.01

12819,0.03,8.21,4.65,-32.94,-2.16,-18.88,0.04,-0.08,-0.01

12826,0.08,8.22,4.69,-33.24,-1.78,-18.88,0.04,-0.08,-0.01

12833,0.05,8.22,4.72,-33.12,-1.93,-19.61,0.04,-0.08,-0.01

12841,0.04,8.24,4.75,-33.35,-1.49,-19.09,0.05,-0.09,-0.01

12859,0.01,8.24,4.69,-33.44,-1.75,-18.65,0.05,-0.08,-0.01

12871,0.03,8.31,4.74,-33.27,-2.22,-18.85,0.04,-0.08,-0.01

12878,0.04,8.20,4.72,-32.51,-2.10,-18.97,0.05,-0.09,-0.01

12889,0.03,8.23,4.67,-33.03,-1.81,-19.29,0.04,-0.08,-0.01

12896,0.06,8.31,4.75,-32.83,-2.37,-19.00,0.05,-0.08,-0.01

12903,0.08,8.15,4.70,-33.00,-1.99,-18.56,0.04,-0.08,-0.01

12910,0.01,8.23,4.69,-33.35,-1.81,-18.82,0.04,-0.08,-0.01

12917,0.04,8.20,4.78,-33.53,-2.34,-18.80,0.05,-0.08,-0.02

12924,0.04,8.25,4.75,-32.91,-2.02,-18.42,0.05,-0.08,-0.01

12932,0.06,8.19,4.67,-33.15,-2.19,-19.32,0.05,-0.08,-0.01

12939,0.03,8.20,4.72,-33.00,-1.55,-18.56,0.05,-0.08,-0.01

12946,0.01,8.22,4.69,-33.00,-1.78,-18.47,0.05,-0.08,-0.01

12956,0.05,8.23,4.69,-33.27,-1.90,-19.35,0.05,-0.08,-0.01

12963,0.05,8.21,4.72,-33.06,-1.72,-19.15,0.05,-0.08,-0.01

12971,0.01,8.19,4.76,-33.12,-2.28,-19.32,0.04,-0.08,-0.01

12989,0.04,8.21,4.67,-32.80,-1.90,-19.64,0.04,-0.09,-0.01

13001,0.05,8.30,4.70,-33.18,-2.10,-19.15,0.05,-0.08,-0.01

13008,0.02,8.15,4.69,-32.94,-2.22,-18.77,0.04,-0.08,-0.01

13016,0.05,8.18,4.74,-33.24,-2.22,-19.58,0.04,-0.08,-0.01

13023,0.04,8.23,4.71,-33.21,-2.31,-18.91,0.05,-0.08,-0.01

13033,0.03,8.18,4.67,-33.06,-2.40,-19.03,0.05,-0.08,-0.01

13040,0.03,8.16,4.70,-32.91,-2.25,-19.15,0.05,-0.08,-0.01

13047,0.09,8.25,4.77,-32.74,-1.87,-19.18,0.06,-0.08,-0.01

13055,0.05,8.26,4.68,-33.00,-2.02,-19.29,0.05,-0.08,-0.01

13062,0.04,8.26,4.69,-33.00,-1.93,-19.06,0.05,-0.08,-0.01

13069,0.05,8.25,4.69,-32.59,-2.08,-18.71,0.05,-0.08,-0.01

13076,0.06,8.15,4.72,-32.71,-2.05,-18.62,0.05,-0.09,-0.01

13083,0.03,8.12,4.78,-33.27,-2.19,-18.74,0.05,-0.08,-0.01

13090,0.03,8.15,4.81,-33.24,-2.08,-18.21,0.04,-0.08,-0.01

13101,0.02,8.14,4.71,-32.71,-2.19,-18.53,0.04,-0.08,-0.01

13119,0.06,8.15,4.74,-33.03,-1.96,-18.50,0.04,-0.09,-0.01

13131,0.01,8.21,4.68,-33.27,-1.90,-18.12,0.05,-0.08,-0.01

13138,0.04,8.10,4.72,-33.12,-1.87,-18.50,0.05,-0.08,-0.01

13146,0.04,8.23,4.64,-33.06,-2.08,-18.91,0.05,-0.08,-0.01

13153,0.03,8.25,4.66,-32.80,-2.19,-18.47,0.05,-0.08,-0.02

13160,0.01,8.27,4.68,-33.12,-1.84,-18.30,0.05,-0.08,-0.01

13167,0.04,8.28,4.74,-32.83,-2.19,-18.12,0.05,-0.08,-0.01

13177,0.03,8.19,4.72,-33.18,-1.37,-18.97,0.06,-0.08,-0.02

13185,0.04,8.15,4.73,-32.89,-1.23,-18.65,0.05,-0.08,-0.01

13192,0.06,8.24,4.74,-33.09,-1.26,-18.68,0.05,-0.08,-0.01

13199,0.03,8.18,4.70,-32.65,-1.49,-18.88,0.05,-0.08,-0.01

13206,0.05,8.15,4.69,-32.24,-1.40,-18.59,0.04,-0.08,-0.01

13213,0.03,8.26,4.71,-32.97,-1.52,-18.59,0.04,-0.08,-0.01

13220,0.06,8.18,4.79,-32.80,-1.72,-18.59,0.04,-0.08,-0.01

13228,0.04,8.28,4.64,-33.18,-1.23,-18.65,0.04,-0.08,-0.01

13246,0.06,8.28,4.65,-32.65,-1.67,-18.30,0.04,-0.08,-0.01

13261,0.08,8.18,4.68,-32.89,-2.05,-18.56,0.05,-0.08,-0.01

13269,0.07,8.19,4.65,-32.86,-1.99,-18.82,0.04,-0.08,-0.01

13276,0.04,8.23,4.69,-33.18,-1.81,-18.53,0.06,-0.08,-0.01

13283,0.11,8.17,4.72,-32.51,-2.10,-18.71,0.05,-0.08,-0.01

13290,0.04,8.21,4.67,-32.36,-2.28,-19.00,0.05,-0.08,-0.01

13297,0.04,8.23,4.66,-32.42,-2.22,-18.97,0.06,-0.08,-0.01

13304,0.04,8.25,4.72,-32.42,-2.25,-18.62,0.05,-0.08,-0.01

13312,0.05,8.20,4.72,-32.30,-1.34,-18.82,0.05,-0.09,-0.01

13322,0.09,8.23,4.65,-32.89,-2.22,-18.21,0.05,-0.08,-0.01

13329,0.06,8.28,4.65,-32.59,-1.72,-18.47,0.04,-0.08,-0.01

13336,0.07,8.09,4.72,-32.56,-2.37,-18.59,0.04,-0.08,-0.01

13343,0.06,8.22,4.69,-32.42,-1.70,-18.30,0.05,-0.08,-0.02

13350,0.03,8.19,4.71,-32.86,-2.05,-18.12,0.04,-0.08,-0.01

13358,0.02,8.23,4.66,-32.51,-2.05,-17.80,0.04,-0.08,-0.01

13376,0.05,8.13,4.63,-32.36,-1.78,-17.80,0.05,-0.08,-0.01

13388,0.02,8.17,4.65,-32.36,-2.16,-17.95,0.05,-0.09,-0.01

13396,0.06,8.20,4.77,-32.53,-2.13,-18.04,0.05,-0.08,-0.01

13406,0.03,8.18,4.70,-32.42,-2.25,-17.74,0.04,-0.08,-0.01

13413,0.04,8.28,4.72,-32.18,-2.25,-18.44,0.05,-0.08,-0.01

13420,0.09,8.28,4.68,-32.48,-2.37,-18.27,0.04,-0.08,-0.01

13427,0.04,8.20,4.72,-32.62,-1.99,-18.15,0.05,-0.08,-0.02

13434,0.03,8.23,4.74,-32.04,-1.81,-18.09,0.04,-0.08,-0.01

13442,0.03,8.15,4.67,-32.45,-1.84,-18.85,0.04,-0.08,-0.01

13449,0.06,8.15,4.82,-32.68,-1.87,-18.74,0.05,-0.08,-0.01

13456,0.03,8.24,4.71,-32.65,-1.99,-18.27,0.04,-0.08,-0.01

13466,0.03,8.28,4.66,-32.71,-2.02,-18.65,0.04,-0.08,-0.01

13473,0.05,8.25,4.64,-32.21,-1.78,-18.24,0.05,-0.08,-0.01

13481,0.04,8.20,4.78,-32.51,-2.16,-18.53,0.04,-0.08,-0.01

13488,0.04,8.25,4.64,-32.10,-2.08,-17.98,0.05,-0.08,-0.01

13506,0.05,8.20,4.67,-32.86,-1.67,-18.01,0.05,-0.08,-0.01

13518,0.07,8.13,4.69,-32.42,-2.43,-18.59,0.05,-0.08,-0.01

13526,0.05,8.23,4.71,-32.42,-2.19,-18.24,0.05,-0.08,-0.01

13533,0.05,8.10,4.67,-32.33,-2.25,-18.50,0.05,-0.08,-0.01

13540,0.04,8.19,4.64,-32.48,-1.75,-17.95,0.04,-0.08,-0.01

13550,0.09,8.20,4.66,-32.45,-2.54,-18.12,0.04,-0.08,-0.01

13557,0.04,8.18,4.74,-32.07,-2.37,-17.54,0.04,-0.08,-0.01

13564,0.05,8.16,4.72,-32.74,-2.43,-17.77,0.05,-0.08,-0.01

13572,0.09,8.31,4.74,-32.74,-1.99,-18.09,0.04,-0.08,-0.01

13579,0.07,8.26,4.74,-32.80,-1.99,-17.98,0.04,-0.08,-0.01

13586,0.05,8.12,4.74,-32.94,-1.84,-18.01,0.04,-0.08,-0.01

13593,0.10,8.26,4.69,-32.74,-1.99,-17.95,0.04,-0.08,-0.01

13600,0.04,8.21,4.68,-32.56,-1.87,-18.42,0.05,-0.09,-0.01

13607,0.03,8.25,4.76,-32.51,-2.05,-19.00,0.05,-0.08,-0.01

13619,0.09,8.20,4.68,-32.53,-2.02,-18.42,0.05,-0.08,-0.01

13636,0.02,8.18,4.62,-32.89,-1.61,-18.42,0.05,-0.08,-0.01

13648,0.03,8.20,4.71,-32.71,-2.40,-18.50,0.05,-0.08,-0.01

13656,0.04,8.15,4.72,-32.30,-2.34,-17.74,0.04,-0.08,-0.01

13663,0.01,8.19,4.75,-32.56,-1.67,-18.15,0.05,-0.08,-0.01

13670,0.03,8.17,4.68,-32.65,-1.93,-17.89,0.05,-0.08,-0.01

13677,0.03,8.20,4.80,-32.71,-1.70,-18.15,0.04,-0.08,-0.02

13684,0.05,8.20,4.69,-32.01,-1.72,-17.83,0.04,-0.08,-0.01

13695,0.02,8.24,4.66,-32.36,-1.81,-18.01,0.04,-0.08,-0.01

13702,0.06,8.23,4.77,-32.42,-1.67,-18.50,0.04,-0.08,-0.01

13709,0.08,8.26,4.70,-32.91,-1.64,-18.04,0.04,-0.08,-0.01

13716,0.04,8.26,4.66,-33.06,-1.87,-18.62,0.04,-0.08,-0.01

13723,0.09,8.20,4.74,-32.51,-1.52,-18.42,0.04,-0.08,-0.01

13730,0.04,8.20,4.72,-32.56,-1.34,-18.42,0.04,-0.08,-0.01

13738,0.05,8.27,4.67,-32.30,-1.40,-18.91,0.05,-0.08,-0.01

13745,0.06,8.28,4.75,-32.94,-1.46,-18.42,0.05,-0.08,-0.01

13763,0.07,8.23,4.66,-33.09,-1.20,-18.85,0.06,-0.08,-0.01

13778,0.03,8.20,4.69,-32.45,-1.99,-18.27,0.05,-0.08,-0.01

13786,0.04,8.15,4.67,-32.83,-1.87,-18.18,0.05,-0.08,-0.01

13793,0.06,8.11,4.68,-32.48,-1.61,-18.44,0.05,-0.08,-0.01

13800,0.04,8.27,4.67,-32.51,-1.87,-18.44,0.04,-0.08,-0.01

13807,0.02,8.19,4.64,-32.33,-1.99,-18.12,0.04,-0.08,-0.01

13814,0.03,8.23,4.67,-32.86,-1.70,-17.48,0.04,-0.08,-0.01

13822,0.04,8.23,4.74,-33.15,-1.96,-17.80,0.04,-0.08,-0.01

13829,0.04,8.18,4.66,-32.89,-1.78,-18.94,0.04,-0.08,-0.01

13839,0.08,8.17,4.71,-32.59,-2.43,-18.53,0.04,-0.08,-0.01

13846,0.06,8.21,4.66,-33.12,-1.90,-18.50,0.04,-0.08,-0.01

13853,0.05,8.14,4.67,-32.83,-2.22,-18.59,0.05,-0.08,-0.01

13860,0.08,8.26,4.64,-32.53,-1.40,-18.97,0.05,-0.07,-0.01

